General.Time (millis),MAX17048.Voltage (V),MAX17048.State Of Charge (%),MAX17048.Change Rate (%/hr),ISM330.Accel X (milli-g),ISM330.Accel Y (milli-g),ISM330.Accel Z (milli-g),ISM330.Gyro X (milli-dps),ISM330.Gyro Y (milli-dps),ISM330.Gyro Z (milli-dps),ISM330.Temperature (C),MMC5983.X Field (Gauss),MMC5983.Y Field (Gauss),MMC5983.Z Field (Gauss),MMC5983.Temperature (C)
131788,4.294,113.953,-2.288,7.320,-0.976,1014.064,297.500,-1067.500,-315.000,24.813,-0.04858,0.32593,0.39081,28
131825,4.294,113.953,-2.288,6.832,-1.220,1013.820,437.500,-17.500,-350.000,24.762,-0.04895,0.32629,0.39081,28
131849,4.294,113.953,-2.288,6.832,-1.098,1013.820,472.500,87.500,-262.500,24.758,-0.04877,0.32629,0.39105,28
131878,4.294,113.953,-2.288,7.076,-0.976,1013.942,420.000,-402.500,-297.500,24.766,-0.04871,0.32648,0.39056,28
131902,4.294,113.953,-2.288,7.198,-0.854,1013.942,245.000,-822.500,-455.000,24.773,-0.04895,0.32568,0.39050,28
131931,4.294,113.953,-2.288,7.320,-0.854,1014.186,350.000,-840.000,-350.000,24.781,-0.04950,0.32605,0.39062,28
131955,4.294,113.953,-2.288,7.076,-0.976,1014.064,735.000,-332.500,-175.000,24.789,-0.04913,0.32593,0.39105,28
131989,4.294,113.953,-2.288,6.832,-0.854,1013.820,630.000,-175.000,-52.500,24.758,-0.04877,0.32623,0.39001,28
132013,4.294,113.953,-2.288,6.832,-0.976,1013.820,717.500,-140.000,-70.000,24.758,-0.04889,0.32617,0.39081,28
132042,4.294,113.953,-2.288,7.076,-0.732,1013.942,752.500,-822.500,-140.000,24.801,-0.04907,0.32581,0.38977,28
132066,4.294,113.953,-2.288,7.076,-0.732,1013.820,490.000,-1032.500,-315.000,24.789,-0.04938,0.32629,0.39105,28
132101,4.294,113.953,-2.288,6.710,-0.732,1013.576,280.000,-175.000,-420.000,24.789,-0.04858,0.32593,0.39050,28
132125,4.294,113.953,-2.288,6.832,-0.610,1013.576,52.500,-70.000,-367.500,24.813,-0.04883,0.32574,0.39142,28
132154,4.294,113.953,-2.288,7.320,-0.488,1014.064,507.500,-962.500,-420.000,24.793,-0.04907,0.32574,0.39044,28
132178,4.294,113.953,-2.288,7.320,-0.610,1013.820,525.000,-927.500,-665.000,24.785,-0.04944,0.32538,0.39056,28
132213,4.293,113.953,-2.288,6.954,-0.488,1013.576,140.000,-70.000,-385.000,24.801,-0.04913,0.32617,0.39062,28
132237,4.293,113.953,-2.288,7.320,-0.488,1013.576,17.500,-350.000,-472.500,24.809,-0.04968,0.32581,0.39081,28
132268,4.293,113.953,-2.288,7.808,-0.244,1014.064,927.500,-1085.000,-175.000,24.793,-0.04919,0.32574,0.39056,28
132292,4.293,113.953,-2.288,8.174,-0.488,1014.186,1277.500,-1872.500,-647.500,24.785,-0.04895,0.32568,0.39124,28
132321,4.293,113.953,-2.288,8.418,-0.244,1014.308,2450.000,-1750.000,-3412.500,24.773,-0.04987,0.32568,0.39081,28
132345,4.293,113.953,-2.288,7.320,0.366,1013.942,1645.000,-385.000,-770.000,24.789,-0.05011,0.32471,0.39178,28
132380,4.293,113.953,-2.288,7.564,0.488,1013.942,1470.000,-122.500,105.000,24.797,-0.04987,0.32483,0.39136,28
132404,4.293,113.953,-2.288,8.418,0.732,1014.064,980.000,-1487.500,-262.500,24.809,-0.05042,0.32458,0.39148,28
132433,4.293,113.953,-2.288,9.272,0.854,1014.308,2205.000,-1662.500,-3412.500,24.813,-0.05023,0.32489,0.39099,28
132457,4.293,113.953,-2.288,7.808,1.464,1013.454,822.500,-122.500,-105.000,24.777,-0.04993,0.32446,0.39160,28
132492,4.293,113.953,-2.288,8.052,1.708,1013.332,595.000,157.500,-140.000,24.781,-0.05029,0.32397,0.39105,28
132516,4.293,113.953,-2.288,8.784,2.074,1013.576,367.500,-630.000,-420.000,24.789,-0.05011,0.32422,0.39178,28
132545,4.293,113.953,-2.288,9.150,2.196,1013.576,-17.500,-1172.500,-735.000,24.797,-0.05054,0.32446,0.39093,28
132569,4.293,113.953,-2.288,8.784,2.440,1013.576,52.500,-647.500,-577.500,24.797,-0.05029,0.32422,0.39178,28
132604,4.293,113.953,-2.288,8.784,2.684,1013.576,612.500,0.000,-595.000,24.801,-0.05078,0.32422,0.39160,28
132628,4.293,113.953,-2.288,8.784,2.684,1013.576,455.000,-70.000,-717.500,24.777,-0.05042,0.32410,0.39191,28
132657,4.293,113.953,-2.288,9.028,2.806,1013.576,17.500,-385.000,-910.000,24.793,-0.05066,0.32458,0.39117,28
132681,4.293,113.953,-2.288,8.784,2.928,1013.576,262.500,-210.000,-630.000,24.797,-0.05060,0.32483,0.39203,28
132712,4.293,113.953,-2.288,8.906,2.806,1013.698,455.000,-367.500,-262.500,24.809,-0.05072,0.32428,0.39130,28
132736,4.293,113.953,-2.288,8.906,2.928,1013.698,437.500,-227.500,-315.000,24.816,-0.05078,0.32416,0.39209,28
132770,4.293,113.953,-2.288,8.906,3.172,1013.698,437.500,-210.000,-420.000,24.793,-0.05017,0.32422,0.39093,28
132794,4.293,113.953,-2.288,9.028,3.172,1013.820,420.000,-525.000,-945.000,24.809,-0.05029,0.32391,0.39197,28
132823,4.293,113.953,-2.288,8.784,3.172,1013.820,350.000,-402.500,-612.500,24.785,-0.05042,0.32434,0.39032,28
132847,4.293,113.953,-2.288,8.662,3.050,1013.698,455.000,-280.000,-297.500,24.793,-0.05042,0.32452,0.39185,28
132881,4.293,113.953,-2.288,8.662,2.928,1013.820,490.000,-420.000,-350.000,24.813,-0.05017,0.32483,0.39117,28
132905,4.293,113.953,-2.288,8.662,2.928,1013.698,-297.500,-560.000,-630.000,24.797,-0.05023,0.32477,0.39142,28
132934,4.293,113.953,-2.288,8.418,3.294,1013.698,-262.500,-402.500,-402.500,24.855,-0.05072,0.32477,0.39111,28
132958,4.294,113.953,-2.288,8.174,3.172,1013.820,577.500,-35.000,-175.000,24.816,-0.05048,0.32446,0.39191,28
132992,4.294,113.953,-2.288,8.296,3.050,1013.820,280.000,-315.000,-280.000,24.824,-0.05005,0.32428,0.39069,28
133016,4.294,113.953,-2.288,8.540,3.172,1014.064,472.500,-525.000,-157.500,24.824,-0.05060,0.32446,0.39148,28
133045,4.294,113.953,-2.288,8.784,3.416,1014.186,595.000,-1067.500,560.000,24.855,-0.05096,0.32446,0.39093,28
133069,4.294,113.953,-2.288,8.418,3.172,1014.064,367.500,-1225.000,227.500,24.816,-0.05072,0.32446,0.39203,28
133104,4.294,113.953,-2.288,9.028,2.684,1014.064,-262.500,-1085.000,-332.500,24.793,-0.05072,0.32410,0.39093,28
133128,4.294,113.953,-2.288,8.418,3.294,1013.820,-210.000,-455.000,-665.000,24.824,-0.05078,0.32440,0.39209,28
133157,4.294,113.953,-2.288,8.418,3.294,1014.064,70.000,87.500,210.000,24.848,-0.05054,0.32428,0.39111,28
133181,4.294,113.953,-2.288,9.028,2.928,1014.308,577.500,-910.000,-105.000,24.816,-0.05084,0.32422,0.39191,28
133210,4.295,113.953,-2.288,8.662,2.684,1014.064,507.500,-367.500,-507.500,24.809,-0.05054,0.32458,0.39160,28
133234,4.295,113.953,-2.288,8.296,2.928,1013.820,367.500,472.500,-315.000,24.797,-0.05048,0.32446,0.39160,28
133270,4.295,113.953,-2.288,8.784,3.050,1014.064,367.500,122.500,-70.000,24.875,-0.05035,0.32465,0.39185,28
133294,4.295,113.953,-2.288,9.272,2.928,1014.308,577.500,-647.500,-1015.000,24.770,-0.05054,0.32440,0.39185,28
133323,4.295,113.953,-2.288,8.906,2.806,1014.308,787.500,-595.000,-857.500,24.797,-0.05072,0.32428,0.39069,28
133347,4.295,113.953,-2.288,8.540,3.172,1014.064,665.000,-210.000,-175.000,24.848,-0.05066,0.32428,0.39240,28
133382,4.295,113.953,-2.288,8.784,3.172,1014.186,1067.500,-665.000,-122.500,24.832,-0.05060,0.32410,0.39148,28
133406,4.295,113.953,-2.288,8.540,3.294,1014.064,962.500,-665.000,612.500,24.816,-0.05078,0.32385,0.39203,28
133435,4.295,113.953,-2.288,8.784,3.416,1014.186,962.500,-1032.500,0.000,24.824,-0.05066,0.32373,0.39148,28
133459,4.293,113.953,-2.288,8.784,3.782,1014.064,542.500,-1050.000,-210.000,24.848,-0.05109,0.32343,0.39252,28
133494,4.293,113.953,-2.288,8.784,3.904,1014.064,770.000,-367.500,-822.500,24.793,-0.05060,0.32404,0.39124,28
133518,4.293,113.953,-2.288,8.540,4.026,1013.942,612.500,-192.500,-420.000,24.855,-0.05072,0.32355,0.39270,28
133547,4.293,113.953,-2.288,9.028,4.148,1014.064,840.000,-892.500,-612.500,24.809,-0.05090,0.32355,0.39124,28
133571,4.293,113.953,-2.288,9.760,4.026,1014.186,542.500,-1960.000,-1522.500,24.887,-0.05115,0.32343,0.39227,28
133600,4.293,113.953,-2.288,10.370,4.392,1014.430,1347.500,-2415.000,-2852.500,24.895,-0.05243,0.32318,0.39185,28
133624,4.293,113.953,-2.288,9.760,5.002,1014.186,1277.500,-1540.000,-3360.000,24.855,-0.05237,0.32318,0.39240,28
133659,4.293,113.953,-2.288,7.808,5.490,1013.332,665.000,2257.500,-385.000,24.832,-0.05157,0.32294,0.39166,28
133683,4.293,113.953,-2.288,9.272,5.246,1013.942,700.000,-297.500,87.500,24.855,-0.05151,0.32257,0.39240,28
133712,4.293,113.953,-2.288,10.126,5.124,1014.064,402.500,-1715.000,-822.500,24.809,-0.05237,0.32251,0.39191,28
133736,4.293,113.953,-2.288,9.272,5.490,1013.698,665.000,-455.000,-297.500,24.832,-0.05219,0.32275,0.39276,28
133770,4.293,113.953,-2.288,9.028,5.734,1013.454,647.500,367.500,35.000,24.785,-0.05188,0.32239,0.39172,28
133794,4.293,113.953,-2.288,9.272,5.734,1013.576,805.000,542.500,490.000,24.793,-0.05157,0.32239,0.39215,28
133823,4.293,113.953,-2.288,9.516,5.856,1013.576,577.500,-87.500,70.000,24.820,-0.05151,0.32251,0.39215,28
133847,4.293,113.953,-2.288,9.272,6.100,1013.576,17.500,87.500,87.500,24.832,-0.05157,0.32214,0.39233,28
133881,4.293,113.953,-2.288,9.272,6.344,1013.698,140.000,17.500,-157.500,24.816,-0.05078,0.32239,0.39130,28
133905,4.293,113.953,-2.288,8.784,6.344,1013.454,87.500,280.000,-717.500,24.797,-0.05042,0.32245,0.39124,28
133934,4.293,113.953,-2.288,9.150,6.710,1013.454,-420.000,1470.000,-2222.500,24.789,-0.04999,0.32245,0.39099,28
133958,4.294,113.953,-1.664,9.760,6.832,1013.576,-490.000,1540.000,-4077.500,24.801,-0.04993,0.32263,0.39148,28
133987,4.294,113.953,-1.664,8.540,6.222,1013.332,-665.000,1995.000,-2625.000,24.793,-0.04932,0.32324,0.39148,28
134011,4.294,113.953,-1.664,7.808,5.734,1013.332,-315.000,682.500,-1837.500,24.797,-0.04871,0.32312,0.39117,28
134045,4.294,113.953,-1.664,6.954,5.368,1012.722,-4550.000,2695.000,-945.000,24.793,-0.04779,0.32513,0.39014,28
134069,4.294,113.953,-1.664,6.588,5.002,1012.722,-4235.000,3062.500,-542.500,24.820,-0.04669,0.32593,0.39081,28
134098,4.294,113.953,-1.664,4.392,4.148,1013.332,-2205.000,3220.000,997.500,24.883,-0.04645,0.32599,0.39075,28
134122,4.294,113.953,-1.664,3.782,3.660,1013.820,-630.000,1750.000,560.000,24.863,-0.04620,0.32617,0.39136,28
134158,4.294,113.953,-1.664,3.904,2.562,1013.820,105.000,-122.500,-4410.000,24.824,-0.04694,0.32672,0.39099,28
134182,4.294,113.953,-1.664,1.830,1.708,1013.576,-472.500,472.500,-1207.500,24.840,-0.04724,0.32684,0.39130,28
134211,4.293,113.953,-1.664,1.220,0.854,1013.820,-52.500,-455.000,-420.000,24.824,-0.04718,0.32690,0.39038,28
134235,4.293,113.953,-1.664,0.488,0.244,1014.064,1032.500,-1085.000,-682.500,24.809,-0.04773,0.32660,0.39130,28
134270,4.293,113.953,-1.664,-0.732,-0.244,1013.820,752.500,350.000,-700.000,24.871,-0.04755,0.32648,0.39117,28
134294,4.293,113.953,-1.664,-1.220,-0.366,1013.942,1312.500,875.000,52.500,24.840,-0.04755,0.32642,0.39178,28
134323,4.293,113.953,-1.664,-0.854,-0.244,1014.308,1890.000,-1050.000,-175.000,24.840,-0.04724,0.32660,0.39117,28
134347,4.293,113.953,-1.664,-0.732,-0.244,1014.430,1837.500,-2415.000,-297.500,24.848,-0.04779,0.32593,0.39221,28
134382,4.293,113.953,-1.664,-0.854,-0.244,1014.308,2117.500,-2712.500,-1207.500,24.887,-0.04865,0.32501,0.39130,28
134406,4.293,113.953,-1.664,-2.318,0.122,1013.332,1382.500,350.000,-297.500,24.809,-0.04858,0.32520,0.39221,28
134435,4.293,113.953,-1.664,-3.294,0.732,1013.088,1400.000,2660.000,367.500,24.840,-0.04803,0.32471,0.39136,28
134459,4.294,113.953,-1.664,-2.928,0.976,1013.332,1645.000,1907.500,332.500,24.840,-0.04749,0.32483,0.39233,28
134488,4.294,113.953,-1.664,-0.366,1.342,1014.064,525.000,-1627.500,-2345.000,24.840,-0.04840,0.32465,0.39172,28
134512,4.294,113.953,-1.664,-0.122,1.220,1014.430,1505.000,-2992.500,-2887.500,24.848,-0.04895,0.32410,0.39288,28
134547,4.294,113.953,-1.664,-2.196,1.830,1013.576,1435.000,-822.500,-525.000,24.871,-0.04846,0.32404,0.39240,28
134571,4.294,113.953,-1.664,-2.440,1.952,1013.332,1260.000,280.000,-892.500,24.840,-0.04938,0.32343,0.39313,28
134600,4.294,113.953,-1.664,-1.952,2.684,1014.308,3920.000,-2082.500,-1207.500,24.840,-0.05029,0.32300,0.39276,28
134624,4.294,113.953,-1.664,-0.854,3.294,1014.552,4130.000,-3482.500,-1400.000,24.840,-0.05023,0.32281,0.39294,28
134659,4.294,113.953,-1.664,-0.976,4.392,1013.576,1680.000,-1855.000,-1190.000,24.816,-0.05048,0.32227,0.39288,28
134683,4.294,113.953,-1.664,-0.976,5.002,1013.332,210.000,-245.000,-385.000,24.902,-0.05078,0.32220,0.39349,28
134712,4.293,113.953,-1.664,-0.244,5.734,1013.820,945.000,-1155.000,-822.500,24.824,-0.05035,0.32220,0.39264,28
134736,4.293,113.953,-1.664,-0.488,6.710,1013.942,1207.500,-665.000,-350.000,24.816,-0.05035,0.32214,0.39398,28
134770,4.293,113.953,-1.664,0.366,6.832,1013.820,2030.000,-1172.500,-2012.500,24.816,-0.05115,0.32196,0.39325,28
134794,4.293,113.953,-1.664,-0.244,7.564,1013.698,1470.000,-262.500,-647.500,24.879,-0.05090,0.32141,0.39441,28
134823,4.293,113.953,-1.664,0.610,7.808,1014.064,3307.500,-1067.500,-787.500,24.871,-0.05115,0.32031,0.39386,28
134847,4.293,113.953,-1.664,1.098,7.808,1014.552,4952.500,-1627.500,-1382.500,24.832,-0.05145,0.31970,0.39441,28
134881,4.293,113.953,-1.664,0.488,10.004,1012.844,490.000,612.500,175.000,24.855,-0.05096,0.32031,0.39459,28
134905,4.293,113.953,-1.664,-0.244,11.224,1012.234,-2817.500,1435.000,2590.000,24.879,-0.05035,0.32050,0.39478,28
134934,4.293,113.953,-1.664,1.342,12.078,1014.064,1470.000,-717.500,752.500,24.871,-0.05035,0.32037,0.39392,28
134958,4.294,113.953,-1.664,2.074,12.322,1014.308,2817.500,-2152.500,-560.000,24.863,-0.05109,0.31940,0.39532,28
134987,4.294,113.953,-1.664,1.708,12.688,1013.820,2957.500,-1172.500,-1155.000,24.848,-0.05151,0.31903,0.39490,28
135011,4.294,113.953,-1.664,1.342,13.054,1013.088,927.500,227.500,262.500,24.895,-0.05115,0.31934,0.39569,28
135045,4.294,113.953,-1.664,1.708,14.030,1013.332,630.000,-122.500,367.500,24.879,-0.05023,0.31976,0.39423,28
135069,4.294,113.953,-1.664,1.220,14.640,1013.210,735.000,665.000,525.000,24.863,-0.05048,0.31915,0.39508,28
135100,4.294,113.953,-1.664,1.464,15.128,1013.576,2117.500,455.000,157.500,24.871,-0.05023,0.31866,0.39545,28
135124,4.294,113.953,-1.664,1.952,15.616,1013.820,2572.500,-910.000,192.500,24.848,-0.04993,0.31799,0.39539,28
135159,4.294,113.953,-1.664,1.098,16.714,1013.210,1365.000,70.000,612.500,24.895,-0.05005,0.31781,0.39478,28
135183,4.294,113.953,-1.664,0.976,17.202,1013.088,1610.000,577.500,945.000,24.871,-0.04987,0.31720,0.39575,28
135212,4.293,113.953,-1.664,1.342,18.056,1012.722,-560.000,-752.500,700.000,24.895,-0.04993,0.31769,0.39502,28
135236,4.293,113.953,-1.664,1.342,18.300,1012.844,-52.500,-385.000,192.500,24.910,-0.04993,0.31818,0.39575,28
135271,4.293,113.953,-1.664,0.732,18.544,1012.722,-682.500,385.000,420.000,24.848,-0.04962,0.31836,0.39441,28
135295,4.293,113.953,-1.664,1.342,18.544,1013.820,2187.500,-17.500,-787.500,24.895,-0.04987,0.31799,0.39612,28
135324,4.293,113.953,-1.664,1.464,18.544,1013.942,2380.000,-770.000,-752.500,24.887,-0.05005,0.31818,0.39478,28
135348,4.293,113.953,-1.664,1.586,18.788,1013.576,1435.000,-980.000,-630.000,24.848,-0.05011,0.31708,0.39587,28
135377,4.293,113.953,-1.664,2.196,19.276,1013.576,2152.500,-1277.500,-2870.000,24.879,-0.05029,0.31689,0.39508,28
135401,4.293,113.953,-1.664,0.732,19.520,1013.332,1085.000,-70.000,-297.500,24.895,-0.04999,0.31702,0.39636,28
135436,4.293,113.953,-1.664,1.220,19.520,1012.356,-1837.500,-17.500,-2030.000,24.863,-0.04999,0.31805,0.39545,28
135460,4.293,113.953,-1.664,1.830,20.008,1013.210,-1785.000,-840.000,-3167.500,24.902,-0.05090,0.31824,0.39551,28
135489,4.293,113.953,-1.664,1.464,20.008,1013.088,-2012.500,-1400.000,-1610.000,24.879,-0.05103,0.31866,0.39459,28
135513,4.293,113.953,-1.664,1.342,19.276,1013.088,-2485.000,-1365.000,-1452.500,24.895,-0.05078,0.31927,0.39520,28
135548,4.293,113.953,-1.664,1.342,18.666,1013.454,-822.500,-402.500,-1680.000,24.941,-0.05115,0.31970,0.39514,28
135572,4.293,113.953,-1.664,1.220,18.300,1013.088,-1365.000,-350.000,-1680.000,24.906,-0.05176,0.31934,0.39453,28
135601,4.293,113.953,-1.664,1.586,18.178,1013.820,157.500,-1435.000,-962.500,24.855,-0.05164,0.31964,0.39435,28
135625,4.293,113.953,-1.664,1.708,17.812,1013.820,70.000,-1785.000,-1050.000,24.871,-0.05194,0.31976,0.39490,28
135660,4.293,113.953,-1.664,1.464,17.080,1013.576,262.500,-437.500,-647.500,24.895,-0.05225,0.32019,0.39398,28
135684,4.293,113.953,-1.664,1.708,16.592,1013.332,-1137.500,-577.500,-1032.500,24.895,-0.05249,0.32043,0.39484,28
135713,4.294,113.953,-1.664,2.196,16.592,1013.576,-980.000,-1242.500,-857.500,24.855,-0.05231,0.32086,0.39435,28
135737,4.294,113.953,-1.664,2.196,16.470,1013.332,-1890.000,-1627.500,-1277.500,24.895,-0.05249,0.32086,0.39423,28
135771,4.294,113.953,-1.664,2.440,15.494,1013.576,-980.000,-1172.500,-735.000,24.895,-0.05225,0.32098,0.39337,28
135795,4.294,113.953,-1.664,2.562,14.884,1013.942,-157.500,-1067.500,-420.000,24.902,-0.05292,0.32111,0.39404,28
135824,4.294,113.953,-1.664,2.806,14.396,1013.820,87.500,-1190.000,-105.000,24.879,-0.05267,0.32111,0.39294,28
135848,4.294,113.953,-1.664,3.416,13.664,1013.332,-1120.000,-1505.000,-857.500,24.902,-0.05341,0.32159,0.39380,28
135877,4.294,113.953,-1.664,4.148,12.932,1013.576,-1540.000,-2380.000,-1435.000,24.887,-0.05371,0.32202,0.39398,28
135901,4.294,113.953,-1.664,4.392,12.810,1013.576,-1557.500,-2345.000,-1312.500,24.879,-0.05383,0.32239,0.39398,28
135935,4.294,113.953,-1.664,4.392,12.200,1013.576,-1050.000,-1347.500,-665.000,24.871,-0.05371,0.32245,0.39307,28
135959,4.294,113.953,-1.664,4.392,11.590,1013.576,-140.000,-402.500,-17.500,24.930,-0.05402,0.32269,0.39349,28
135988,4.294,113.953,-1.664,4.636,11.102,1013.332,-192.500,35.000,35.000,24.871,-0.05402,0.32233,0.39252,28
136012,4.294,113.953,-1.664,5.368,10.370,1013.088,-1575.000,-402.500,-577.500,24.848,-0.05365,0.32336,0.39343,28
136048,4.294,113.953,-1.664,5.734,9.516,1013.454,-735.000,-297.500,-577.500,24.824,-0.05396,0.32312,0.39313,28
136072,4.294,113.953,-1.664,5.734,9.394,1013.698,52.500,-367.500,-262.500,24.887,-0.05432,0.32349,0.39258,28
136101,4.294,113.953,-1.664,6.100,8.784,1013.332,-2660.000,-752.500,-1050.000,24.898,-0.05377,0.32385,0.39233,28
136125,4.294,113.953,-1.664,6.466,8.052,1013.088,-3237.500,-857.500,-1050.000,24.910,-0.05408,0.32446,0.39276,28
136160,4.294,113.953,-1.664,6.710,7.198,1013.820,-1575.000,-1260.000,-682.500,24.863,-0.05414,0.32501,0.39166,28
136184,4.294,113.953,-1.664,6.344,6.588,1014.552,892.500,70.000,1207.500,24.895,-0.05396,0.32465,0.39240,28
136213,4.294,113.953,-1.664,7.076,4.148,1016.016,3150.000,-402.500,-542.500,24.887,-0.05487,0.32379,0.39240,28
136237,4.294,113.953,-1.664,9.760,-3.904,1018.822,14647.500,2030.000,-18182.500,24.910,-0.05603,0.32043,0.39484,28
136272,4.294,113.953,-1.664,6.954,0.854,1020.652,22977.500,5040.000,-10062.500,24.910,-0.05536,0.31409,0.39722,28
136296,4.294,113.953,-1.664,8.418,2.928,1021.994,30817.500,2817.500,-13107.500,24.895,-0.05573,0.30707,0.40131,28
136325,4.294,113.953,-1.664,9.272,4.392,1026.386,50750.000,11620.000,-20825.000,24.918,-0.05939,0.30463,0.40186,28
136349,4.294,113.953,-1.664,7.076,9.272,1016.504,13842.500,6825.000,-22732.500,24.871,-0.05994,0.30151,0.40417,28
136378,4.294,113.953,-1.664,13.298,4.270,1015.528,16852.500,2502.500,-35332.500,24.895,-0.06207,0.29797,0.40454,28
136402,4.294,113.953,-1.664,4.392,6.832,1017.236,14227.500,10185.000,-19355.000,24.918,-0.05951,0.29614,0.40607,28
136437,4.294,113.953,-1.664,9.272,9.760,1019.798,7700.000,57277.500,-39340.000,24.922,-0.04913,0.29309,0.40723,28
136461,4.291,113.953,-1.664,-5.612,10.248,1024.190,8925.000,76527.500,-35945.000,24.945,-0.04120,0.29156,0.40833,28
136490,4.291,113.953,-1.664,-18.788,7.930,1028.094,-5197.500,50137.500,-24990.000,24.910,-0.03839,0.29376,0.40820,28
136514,4.291,113.953,-1.664,-31.720,15.250,1052.372,507.500,-857.500,-30520.000,24.930,-0.04169,0.29236,0.40936,28
136549,4.291,113.953,-1.664,-65.148,20.252,1050.298,11952.500,7332.500,-30607.500,24.906,-0.04205,0.29022,0.41016,28
136573,4.291,113.953,-1.664,-64.904,14.396,1013.454,-8452.500,38552.500,-33775.000,24.910,-0.03900,0.29199,0.40955,28
136604,4.291,113.953,-1.664,-53.070,30.500,1013.332,-24902.500,8400.000,-34842.500,24.914,-0.04272,0.29773,0.40674,28
136628,4.291,113.953,-1.664,-46.970,41.114,997.960,-39830.000,-18812.500,-36067.500,24.902,-0.04889,0.30255,0.40485,28
136663,4.291,113.953,-1.664,-68.930,47.336,991.738,15522.500,-3447.500,-39060.000,24.902,-0.05408,0.29883,0.40570,28
136687,4.291,113.953,-1.664,-83.936,52.582,984.784,32655.000,12792.500,-43837.500,24.957,-0.05597,0.29211,0.40961,28
136716,4.294,113.953,-1.664,-74.298,58.926,982.832,44170.000,2170.000,-59237.500,24.953,-0.06299,0.28308,0.41333,28
136740,4.294,113.953,-1.664,-88.084,76.616,987.224,33495.000,-18812.500,-39707.500,24.945,-0.06866,0.27869,0.41455,28
136774,4.294,113.953,-1.664,-90.524,89.914,1003.572,19075.000,-13737.500,-26670.000,24.965,-0.07269,0.27771,0.41437,28
136798,4.294,113.953,-1.664,-95.160,85.034,980.392,-31010.000,13440.000,-38237.500,24.937,-0.07043,0.28137,0.41345,28
136827,4.294,113.953,-1.664,-105.408,74.176,995.276,5950.000,29732.500,-42630.000,24.961,-0.06824,0.27814,0.41418,28
136851,4.294,113.953,-1.664,-113.460,75.640,1007.720,30905.000,31570.000,-48317.500,24.984,-0.06665,0.27179,0.41785,28
136885,4.294,113.953,-1.664,-121.878,79.422,1019.676,60130.000,39672.500,-55037.500,24.945,-0.06219,0.25580,0.42255,28
136909,4.294,113.953,-1.664,-135.298,94.916,1020.896,57732.500,27020.000,-42577.500,24.977,-0.06140,0.24554,0.42700,28
136939,4.294,113.953,-1.664,-150.792,113.948,1031.632,54442.500,-18567.500,-47250.000,24.984,-0.07025,0.23297,0.42926,28
136963,4.293,113.953,-1.664,-173.728,137.738,1018.578,40232.500,-20580.000,-50155.000,24.961,-0.07349,0.22723,0.43152,28
136998,4.293,113.953,-1.664,-173.118,153.476,965.386,12530.000,33390.000,-16502.500,24.977,-0.06000,0.22278,0.43372,28
137022,4.293,113.953,-1.664,-156.770,152.378,944.402,25882.500,16905.000,-29172.500,24.937,-0.06384,0.21460,0.43518,28
137051,4.293,113.953,-1.664,-166.164,155.062,964.898,57137.500,-28507.500,-47285.000,24.953,-0.07245,0.20142,0.43719,28
137075,4.293,113.953,-1.664,-189.832,178.974,977.708,50540.000,-35122.500,-50907.500,24.937,-0.08496,0.19409,0.43860,28
137104,4.293,113.953,-1.664,-190.198,191.174,1002.840,10185.000,-100345.000,-44257.500,24.918,-0.11255,0.19324,0.43427,28
137128,4.293,113.953,-1.664,-179.584,195.810,993.568,-11655.000,-110880.000,-40582.500,25.008,-0.13080,0.19470,0.43195,28
137163,4.293,113.953,-1.664,-169.824,189.588,947.208,-26477.500,-38167.500,-34125.000,25.008,-0.13745,0.19733,0.42932,28
137187,4.293,113.953,-1.664,-160.796,186.782,941.596,-5670.000,40792.500,-26092.500,24.961,-0.13342,0.19482,0.43121,28
137216,4.294,113.953,-1.664,-150.792,180.560,967.460,10622.500,3237.500,-42052.500,24.969,-0.13556,0.19141,0.43048,28
